,Train Accuracy,Train F1,Train Precision,Train Recall,Val Accuracy,Val F1,Val Precision,Val Recall,Train Accuracy Stdev,Train Accuracy Median,Train Accuracy Mean,Train F1 Stdev,Train F1 Median,Train F1 Mean,Train Precision Stdev,Train Precision Median,Train Precision Mean,Train Recall Stdev,Train Recall Median,Train Recall Mean,Val Accuracy Stdev,Val Accuracy Median,Val Accuracy Mean,Val F1 Stdev,Val F1 Median,Val F1 Mean,Val Precision Stdev,Val Precision Median,Val Precision Mean,Val Recall Stdev,Val Recall Median,Val Recall Mean
AdaBoost 10 FEAT SEL,"[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7685557586837294, 0.8508499360263206, 0.7839517455675379]","[0.8023238284330126, 0.7998009964486483, 0.8001267090592711, 0.8023566803962268, 0.8342338398885, 0.799945603668496, 0.800129380898903, 0.7877180809310027, 0.7997679127701997, 0.8039597804750324]","[0.8485951557156516, 0.8949550018537589, 0.8947474093887163, 0.849034844433236, 0.8718927389958875, 0.8954885576645154, 0.8950417715600476, 0.8356308904668551, 0.8951945404065412, 0.8489580961616137]","[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7685557586837294, 0.8508499360263206, 0.7839517455675379]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8075657894736842, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]","[0.8223305111495004, 0.8049491626794257, 0.8024059167408313, 0.822070315171633, 0.8250353193874358, 0.8036647331876745, 0.8021328151523409, 0.8183550314483953, 0.8052536767714912, 0.8068239004523918]","[0.8589009452761698, 0.9022951617900933, 0.9049984780911293, 0.8553204267561362, 0.8704677087128809, 0.8974740497076023, 0.9017806747914868, 0.8561396598889216, 0.9000646698140985, 0.8547090430190181]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8075657894736842, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]",0.035691618924846354,0.8508363025652628,0.8223101498778501,0.011213271116555523,0.8001280449790871,0.8030362812969294,0.02363204991851761,0.883320074192302,0.8729539006646823,0.035691618924846354,0.8508363025652628,0.8223101498778501,0.026273963899319255,0.8453947368421053,0.8310264566894997,0.008913305826528994,0.8060387886119416,0.811302138214112,0.021582240580704223,0.8839708792102416,0.8802150817847536,0.026273963899319255,0.8453947368421053,0.8310264566894997
AdaBoost 11 FEAT SEL,"[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7839517455675379]","[0.8023238284330126, 0.7998009964486483, 0.8001267090592711, 0.7962324640983155, 0.8342338398885, 0.799945603668496, 0.800129380898903, 0.8026280964783267, 0.7997679127701997, 0.8039597804750324]","[0.8485951557156516, 0.8949550018537589, 0.8947474093887163, 0.9082585754826632, 0.8718927389958875, 0.8954885576645154, 0.8950417715600476, 0.8487568085085632, 0.8951945404065412, 0.8489580961616137]","[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7839517455675379]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8009868421052632, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]","[0.8223305111495004, 0.8049491626794257, 0.8024059167408313, 0.8118107480105529, 0.8250353193874358, 0.8036647331876745, 0.8021328151523409, 0.8195545567547903, 0.8052536767714912, 0.8068239004523918]","[0.8589009452761698, 0.9022951617900933, 0.9049984780911293, 0.9065798269068391, 0.8704677087128809, 0.8974740497076023, 0.9017806747914868, 0.857257518709375, 0.9000646698140985, 0.8547090430190181]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8009868421052632, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]",0.033859191569526485,0.8508363025652628,0.8236447019802269,0.010300509152328673,0.8001280449790871,0.8039148612218707,0.022199282990080855,0.8948512056212377,0.8801888655737958,0.033859191569526485,0.8508363025652628,0.8236447019802269,0.026927419247187254,0.8453947368421053,0.8303685619526575,0.008300156200122826,0.8060387886119416,0.8103961340286434,0.020991362648377882,0.8987693597608504,0.8854528076818694,0.026927419247187254,0.8453947368421053,0.8303685619526575
AdaBoost 12 FEAT SEL,"[0.7612431444241317, 0.7594149908592321, 0.7574040219378427, 0.7586837294332724, 0.7928702010968921, 0.756489945155393, 0.7585009140767824, 0.7577696526508226, 0.7554377627490404, 0.7600073112776458]","[0.788644779238546, 0.7944159550498903, 0.7928326475125497, 0.7863474357491835, 0.8225123943822231, 0.7919488215606911, 0.7936646529584143, 0.7857151771252697, 0.7912655020310302, 0.7880418827466453]","[0.894917477431, 0.8751129311180949, 0.8754938806388001, 0.893810871633685, 0.8960040576263648, 0.8736025233388902, 0.8753333689864289, 0.8946120631601205, 0.8742325208932747, 0.8951878461366047]","[0.7612431444241317, 0.7594149908592321, 0.7574040219378427, 0.7586837294332724, 0.7928702010968921, 0.756489945155393, 0.7585009140767824, 0.7577696526508226, 0.7554377627490404, 0.7600073112776458]","[0.7319078947368421, 0.7384868421052632, 0.756578947368421, 0.7549342105263158, 0.7713815789473685, 0.7648026315789473, 0.7467105263157895, 0.7631578947368421, 0.7742998352553542, 0.742998352553542]","[0.764536249983698, 0.7769293555498676, 0.7911200991360022, 0.7852279887572038, 0.8049061375439196, 0.799117945249694, 0.7837275414218615, 0.7908977615695939, 0.8052731447035126, 0.769455627001773]","[0.8887501053068884, 0.8655518329502513, 0.8630194851883807, 0.8986123998104789, 0.8833202231121282, 0.8791298406182586, 0.8637392281624839, 0.8913636982016458, 0.8738559560891531, 0.8861828812807875]","[0.7319078947368421, 0.7384868421052632, 0.756578947368421, 0.7549342105263158, 0.7713815789473685, 0.7648026315789473, 0.7467105263157895, 0.7631578947368421, 0.7742998352553542, 0.742998352553542]",0.010485249086713309,0.7585923217550274,0.7617821673661055,0.010077406962234177,0.7916071617958607,0.7935389248354443,0.010101385544636748,0.8846523761362426,0.8848307540963264,0.010485249086713309,0.7585923217550274,0.7617821673661055,0.013499691294641368,0.7557565789473684,0.7545258714124685,0.01327064378537049,0.7880628751633989,0.7871191850917125,0.01182026292870417,0.8812250318651934,0.8793525650720456,0.013499691294641368,0.7557565789473684,0.7545258714124685
AdaBoost 13 FEAT SEL,"[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.788644779238546, 0.7980722525689443, 0.7951313377948055, 0.7863474357491835, 0.8524770744921532, 0.7950966716506996, 0.7978870732816725, 0.7857151771252697, 0.7964075323500367, 0.7880418827466453]","[0.894917477431, 0.909633969933086, 0.9157521624602037, 0.893810871633685, 0.9196829698744723, 0.9087451181391814, 0.9101516039122621, 0.8946120631601205, 0.9090146087376817, 0.8951878461366047]","[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]","[0.764536249983698, 0.787584016663302, 0.7869335932140001, 0.7852279887572038, 0.8518571463970661, 0.8148796641668304, 0.7900075164019625, 0.7908977615695939, 0.8031466846140366, 0.769455627001773]","[0.8887501053068884, 0.9068273943250956, 0.914997671169073, 0.8986123998104789, 0.9201257005300262, 0.9143612235717499, 0.9019325657894737, 0.8913636982016458, 0.9123792728916056, 0.8861828812807875]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]",0.02454723402905334,0.7660176793911189,0.7719464973533375,0.01859808409794953,0.7951140047227525,0.7983821216997956,0.009166068571142822,0.9088798634384315,0.9051508691418297,0.02454723402905334,0.7660176793911189,0.7719464973533375,0.029140886075424,0.7598684210526315,0.767190887019856,0.023514192861572317,0.7887957665326323,0.7944526248769466,0.011434764883973284,0.9043799800572847,0.9035532912876825,0.029140886075424,0.7598684210526315,0.767190887019856
AdaBoost 14 FEAT SEL,"[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.788644779238546, 0.7980722525689443, 0.7951313377948055, 0.7863474357491835, 0.8524770744921532, 0.7950966716506996, 0.7978870732816725, 0.7857151771252697, 0.7964075323500367, 0.7880418827466453]","[0.894917477431, 0.909633969933086, 0.9157521624602037, 0.893810871633685, 0.9196829698744723, 0.9087451181391814, 0.9101516039122621, 0.8946120631601205, 0.9090146087376817, 0.8951878461366047]","[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]","[0.764536249983698, 0.787584016663302, 0.7869335932140001, 0.7852279887572038, 0.8518571463970661, 0.8148796641668304, 0.7900075164019625, 0.7908977615695939, 0.8031466846140366, 0.769455627001773]","[0.8887501053068884, 0.9068273943250956, 0.914997671169073, 0.8986123998104789, 0.9201257005300262, 0.9143612235717499, 0.9019325657894737, 0.8913636982016458, 0.9123792728916056, 0.8861828812807875]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]",0.02454723402905334,0.7660176793911189,0.7719464973533375,0.01859808409794953,0.7951140047227525,0.7983821216997956,0.009166068571142822,0.9088798634384315,0.9051508691418297,0.02454723402905334,0.7660176793911189,0.7719464973533375,0.029140886075424,0.7598684210526315,0.767190887019856,0.023514192861572317,0.7887957665326323,0.7944526248769466,0.011434764883973284,0.9043799800572847,0.9035532912876825,0.029140886075424,0.7598684210526315,0.767190887019856
AdaBoost 15 FEAT SEL,"[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8358468400408227, 0.8317809686240862, 0.8321654411196927, 0.8337688673814947, 0.8342338398885, 0.8310640177560689, 0.831686098144336, 0.8327509517915972, 0.8329748837493589, 0.8369465477238078]","[0.8732817550402792, 0.8707114698169904, 0.8697142960016216, 0.8726237897639849, 0.8718927389958875, 0.8711185980542143, 0.87015072320055, 0.8721712382666921, 0.8710144475078567, 0.8745889390116002]","[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]","[0.8097864785031444, 0.8469258868857225, 0.8430406621024941, 0.8291614724861995, 0.8250353193874358, 0.8527480944247754, 0.8477521577969581, 0.8379222799413715, 0.8363443554921032, 0.7994779324167058]","[0.8578395839899148, 0.8808894368255824, 0.8896125737663199, 0.8635620224252959, 0.8704677087128809, 0.8780296052631579, 0.88575043852866, 0.8678250785877637, 0.8781016560230716, 0.8456967094158541]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]",0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.001802136405012128,0.832862917770478,0.8333218456219764,0.001417103318063484,0.8715056685250508,0.8717267995659677,0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.012723333401103827,0.8551452896037457,0.8507700728344749,0.016365247511013644,0.8371333177167373,0.832819463943691,0.012785728097867231,0.8742486569880195,0.8717774813538501,0.012723333401103827,0.8551452896037457,0.8507700728344749
SVC 1 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9029605263157895, 0.9095394736842105, 0.8766447368421053, 0.8848684210526315, 0.8782894736842105, 0.8914473684210527, 0.8963815789473685, 0.8848684210526315, 0.8912685337726524, 0.8764415156507414]","[0.9006818886681587, 0.907728236675605, 0.8747641655171864, 0.8849757933649604, 0.8788226563338974, 0.8939194010433452, 0.8937665701520082, 0.8843814225402464, 0.8889500429436659, 0.8721076515464062]","[0.8989080028318517, 0.9064297075521137, 0.8736034197241491, 0.8852178102993692, 0.8793965761177137, 0.8971340416825763, 0.8920013850415512, 0.8840692691603897, 0.8874432518772996, 0.8687623352037424]","[0.9029605263157895, 0.9095394736842105, 0.8766447368421053, 0.8848684210526315, 0.8782894736842105, 0.8914473684210527, 0.8963815789473685, 0.8848684210526315, 0.8912685337726524, 0.8764415156507414]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.010681192456285333,0.8880684774126419,0.8892710049423395,0.010739858035813217,0.886962918154313,0.8880097828785478,0.011081524327238837,0.8863305310883344,0.8872965799490755,0.010681192456285333,0.8880684774126419,0.8892710049423395
SVC 2 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7693574958813838, 0.7693574958813838]","[0.669585208374095, 0.669585208374095, 0.669585208374095, 0.669585208374095, 0.6673470012239902, 0.6673470012239902, 0.6673470012239902, 0.6673470012239902, 0.6690688092674232, 0.6690688092674232]","[0.8227579639889196, 0.8227579639889196, 0.8227579639889196, 0.8227579639889196, 0.8218733769044322, 0.8218733769044322, 0.8218733769044322, 0.8218733769044322, 0.8225534605874897, 0.8225534605874897]","[0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7693574958813838, 0.7693574958813838]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0007565942391439613,0.7693574958813838,0.7690030781236452,0.0010295798548675152,0.6690688092674232,0.6685866456927186,0.00040687335398047815,0.8225534605874897,0.8223632284748387,0.0007565942391439613,0.7693574958813838,0.7690030781236452
SVC 3 FEAT SEL,"[0.8994515539305301, 0.896709323583181, 0.9001828153564899, 0.8946983546617916, 0.9001828153564899, 0.8972577696526508, 0.8970749542961609, 0.9018281535648994, 0.9000182781941144, 0.898007676841528]","[0.9082031600407325, 0.9058372857381337, 0.9088551876188844, 0.9042432356377182, 0.9087342694350232, 0.9062759613807106, 0.906290802525627, 0.9103382908565395, 0.9086031115230565, 0.9069887564150929]","[0.9287302147456821, 0.927141680910114, 0.9292217330496801, 0.9272343291601897, 0.9284570952489237, 0.9269445527139519, 0.9278695210729898, 0.9307028592202741, 0.9283252971300329, 0.9279850274138373]","[0.8994515539305301, 0.896709323583181, 0.9001828153564899, 0.8946983546617916, 0.9001828153564899, 0.8972577696526508, 0.8970749542961609, 0.9018281535648994, 0.9000182781941144, 0.898007676841528]","[0.9046052631578947, 0.9013157894736842, 0.868421052631579, 0.8865131578947368, 0.8832236842105263, 0.8766447368421053, 0.8898026315789473, 0.8865131578947368, 0.899505766062603, 0.8747940691927513]","[0.9116956703902831, 0.9099878245726275, 0.8811841621657611, 0.8969429121708304, 0.8932098486335257, 0.8889210788402837, 0.8998386753270092, 0.8963951691010761, 0.9077209199845475, 0.886689464654967]","[0.9273002083665348, 0.9304357204486626, 0.9061648261278197, 0.9198853989813243, 0.9138705874082973, 0.9170247515642252, 0.9217453793807886, 0.9172715343687088, 0.9257918954267116, 0.9127141665380382]","[0.9046052631578947, 0.9013157894736842, 0.868421052631579, 0.8865131578947368, 0.8832236842105263, 0.8766447368421053, 0.8898026315789473, 0.8865131578947368, 0.899505766062603, 0.8747940691927513]",0.0020349279676994264,0.8987296153860291,0.8985411695437836,0.0017227997037972391,0.9075959582279127,0.9074370061171517,0.001068541630890624,0.9281551622719351,0.9282612310665677,0.0020349279676994264,0.8987296153860291,0.8985411695437836,0.01138017913532899,0.8865131578947368,0.8871339308939564,0.009713007154771088,0.8966690406359532,0.8972585725840911,0.007007763835263116,0.9185784666750165,0.9192204468611109,0.01138017913532899,0.8865131578947368,0.8871339308939564
SVC 4 FEAT SEL,"[0.10292504570383912, 0.10073126142595978, 0.10018281535648994, 0.1636197440585009, 0.10091407678244972, 0.0963436928702011, 0.1210237659963437, 0.09707495429616088, 0.14019374885761288, 0.10564796198135624]","[0.033104526362875863, 0.03401031921071058, 0.03140111257810439, 0.10345954971954499, 0.030766531146011345, 0.03473730240834514, 0.08309622340659475, 0.030028879187230555, 0.056032867876018216, 0.04729994200745773]","[0.7915268898774821, 0.022072447996520476, 0.7894626913277749, 0.6737761658128042, 0.7894237699240372, 0.02252425939505056, 0.6134227727659788, 0.7882265396319393, 0.5682580320971352, 0.5821034999600284]","[0.10292504570383912, 0.10073126142595978, 0.10018281535648994, 0.1636197440585009, 0.10091407678244972, 0.0963436928702011, 0.1210237659963437, 0.09707495429616088, 0.14019374885761288, 0.10564796198135624]","[0.10032894736842106, 0.10361842105263158, 0.10032894736842106, 0.16282894736842105, 0.09868421052631579, 0.11019736842105263, 0.12664473684210525, 0.11019736842105263, 0.14991762767710048, 0.09884678747940692]","[0.03203596064004951, 0.03377024559545049, 0.031951223086957165, 0.10339888340602797, 0.031438515472637374, 0.04173097700262386, 0.08097357160837261, 0.03538489916379735, 0.06477610746415315, 0.034310709820481816]","[0.791007123070835, 0.7916181493556901, 0.7908330928267828, 0.7994763093145517, 0.7867854116826156, 0.7958658572703895, 0.7380407940083189, 0.7915168391056046, 0.6727106735174129, 0.47705519858852924]","[0.10032894736842106, 0.10361842105263158, 0.10032894736842106, 0.16282894736842105, 0.09868421052631579, 0.11019736842105263, 0.12664473684210525, 0.11019736842105263, 0.14991762767710048, 0.09884678747940692]",0.021245064045091966,0.10191956124314441,0.11286570673289142,0.024207303752583998,0.03437381080952786,0.04839372539028936,0.2837985197757452,0.6435994692893915,0.564079706878875,0.021245064045091966,0.10191956124314441,0.11286570673289142,0.02182267153821864,0.1069078947368421,0.11615933625249286,0.024089839393130273,0.03484780449213958,0.048977109326055125,0.09638529020756433,0.7909201079488088,0.743490944874073,0.02182267153821864,0.1069078947368421,0.11615933625249286
